country,hs_code,year,import_value_usd
Portugal,401120,2024,106272839.759
Portugal,401519,2024,18813229.196
Portugal,401693,2024,62827097.672
Portugal,401699,2024,84176891.684
Portugal,420221,2024,73968631.753
Portugal,420222,2024,187393236.201
Portugal,420292,2024,146468374.337
Portugal,440712,2024,12584390.892
Portugal,470321,2024,84325579.907
Portugal,470329,2024,20259151.041
Portugal,490199,2024,68222976.995
Portugal,520100,2024,56441810.583
Portugal,610910,2024,294962577.118
Portugal,611020,2024,175380438.068
Portugal,611030,2024,183711435.176
Portugal,710812,2024,11653572.961
Portugal,710813,2024,48925232.404
Portugal,711319,2024,95474466.927
Qatar,100590,2019,16355746.892
Qatar,270900,2019,130667560.249
Qatar,271012,2019,4964953.218
Qatar,271019,2019,97058846.108
Qatar,271121,2019,34095.278
Qatar,300490,2019,366193519.143
Qatar,392690,2019,58410728.36
Qatar,847130,2019,148451235.364
Qatar,847170,2019,54465798.64
Qatar,847330,2019,28635087.082
Qatar,851712,2019,401262711.136
Qatar,851762,2019,334302911.561
Qatar,854231,2019,5533791.817
Qatar,854239,2019,1247504.953
Qatar,870321,2019,346024538.175
Qatar,870322,2019,21790876.925
Qatar,870323,2019,272382910.96
Qatar,870840,2019,5674208.717
Qatar,880240,2019,369113827.269
Qatar,999999,2019,2096871033.028
Qatar,999999,2020,1674213550.83
Qatar,870321,2020,288248597.359
Qatar,870322,2020,28373314.927
Qatar,870323,2020,208469663.629
Qatar,870840,2020,4228596.577
Qatar,854231,2020,5247175.455
Qatar,854239,2020,1615933.37
Qatar,851712,2020,410002955.074
Qatar,851762,2020,271236113.58
Qatar,847170,2020,42562576.02
Qatar,847330,2020,24396367.5
Qatar,300490,2020,402685576.066
Qatar,270900,2020,13566389.81
Qatar,271012,2020,3654635.381
Qatar,271019,2020,85861612.815
Qatar,100590,2020,22185601.973
Qatar,120190,2020,106767.804
Qatar,847130,2020,165558062.752
Qatar,392690,2020,58154902.653
Qatar,392690,2021,58386555.455
Qatar,999999,2021,1344335739.268
Qatar,870323,2021,257858099.568
Qatar,880240,2021,18418578.441
Qatar,100590,2021,22721477.208
Qatar,271019,2021,105261047.832
Qatar,851762,2021,314519575.022
Qatar,271012,2021,3534715.67
Qatar,271121,2021,94274.754
Qatar,270900,2021,49713.944
Qatar,854239,2021,179460.744
Qatar,870321,2021,438815432.603
Qatar,870840,2021,4865622.054
Qatar,847170,2021,48599243.458
Qatar,120190,2021,21892.296
Qatar,851712,2021,492679841.932
Qatar,300490,2021,395931496.3
Qatar,847330,2021,25730170.173
Qatar,870322,2021,26708772.749
Qatar,854231,2021,8992041.738
Qatar,847130,2021,191302465.677
Qatar,100590,2022,28545976.56
Qatar,120190,2022,29378.935
Qatar,999999,2022,4890548685.148
Qatar,300490,2022,521605355.167
Qatar,270112,2022,20056.044
Qatar,270900,2022,98122707.406
Qatar,271012,2022,37281444.199
Qatar,271019,2022,124938820.734
Qatar,271121,2022,20645.885
Qatar,392690,2022,69821909.787
Qatar,847130,2022,249462631.322
Qatar,847170,2022,64811653.908
Qatar,847330,2022,33383015.805
Qatar,851713,2022,70291282.246
Qatar,851762,2022,414657849.004
Qatar,854231,2022,4452635.075
Qatar,854239,2022,679186.564
Qatar,870321,2022,505567699.393
Qatar,870322,2022,82239780.167
Qatar,870323,2022,253724788.593
Qatar,870840,2022,4512827.083
Qatar,880240,2022,122797034.26
Qatar,100590,2023,21773253.581
Qatar,271012,2023,37829375.852
Qatar,271019,2023,104113471.092
Qatar,847170,2023,58823763.334
Qatar,999999,2023,2134360946.427
Qatar,847330,2023,18796154.646
Qatar,851762,2023,290850354.889
Qatar,392690,2023,76366268.824
Qatar,270900,2023,354035414.895
Qatar,300490,2023,553517722.942
Qatar,851713,2023,642004849.376
Qatar,854231,2023,7210892.397
Qatar,854239,2023,689892.699
Qatar,870323,2023,313055567.942
Qatar,847130,2023,175501120.441
Qatar,870321,2023,452990827.835
Qatar,870322,2023,180657382.387
Qatar,870840,2023,5079657.794
Qatar,880240,2023,60164834.13
Qatar,851713,2024,663191125.365
Qatar,854231,2024,5865617.754
Qatar,854239,2024,531082.799
Qatar,870323,2024,553879555.366
Qatar,120190,2024,35407.291
Qatar,271019,2024,146122775.467
Qatar,847170,2024,64628872.949
Qatar,999999,2024,1189817740.162
Qatar,270900,2024,1783427365.243
Qatar,300490,2024,630817636.117
Qatar,100590,2024,21290195.683
Qatar,271012,2024,79258933.81
Qatar,392690,2024,87284357.859
Qatar,847330,2024,25796082.106
Qatar,851762,2024,319344959.106
Qatar,870321,2024,538751259.753
Qatar,870322,2024,201981509.166
Qatar,870840,2024,6097305.151
Qatar,847130,2024,215967219.261
Romania,20130,2019,17304206.66
Romania,20230,2019,38610949.95
Romania,20329,2019,251647227.01
Romania,20714,2019,87850630.72
Romania,30214,2019,28107323.58
Romania,30617,2019,13613283.69
Romania,40690,2019,166509271.14
Romania,70200,2019,106800591.0
Romania,80390,2019,137509491.24
Romania,80610,2019,49631896.97
Romania,90111,2019,44324913.93
Romania,90121,2019,193764165.43
Romania,100199,2019,166925342.23
Romania,100590,2019,109596008.92
Romania,100630,2019,20735456.35
Romania,120190,2019,28148400.76
Romania,120510,2019,66392419.31
Romania,151190,2019,51950966.41
Romania,170114,2019,52627051.08
Romania,170490,2019,89802136.89
Romania,180100,2019,50966.1
Romania,180690,2019,181610246.87
Romania,190110,2019,35720880.46
Romania,190590,2019,226821443.92
Romania,210390,2019,85503798.03
Romania,210690,2019,334918538.99
Romania,220210,2019,81963570.13
Romania,220300,2019,38355671.53
Romania,220421,2019,38221439.29
Romania,220830,2019,63111400.14
Romania,230400,2019,207984613.22
Romania,230910,2019,189998053.36
Romania,230990,2019,130470918.67
Romania,240220,2019,113818932.64
Romania,260111,2019,214093247.81
Romania,260112,2019,88310964.73
Romania,260300,2019,2416198.17
Romania,260600,2019,75889326.09
Romania,260800,2019,103519.27
Romania,270112,2019,53604947.53
Romania,270119,2019,43866481.95
Romania,270210,2019,492045.18
Romania,270799,2019,5440072.03
Romania,270900,2019,4102503026.83
Romania,271012,2019,61987760.95
Romania,271019,2019,1213641630.87
Romania,271020,2019,215141930.65
Romania,271112,2019,54733483.05
Romania,271113,2019,8457290.47
Romania,271121,2019,673857595.71
Romania,271320,2019,225809675.47
Romania,271600,2019,324608234.27
Romania,281820,2019,2906175.7
Romania,290243,2019,2132.62
Romania,290511,2019,59898502.64
Romania,293339,2019,25673875.82
Romania,293359,2019,31743363.02
Romania,293379,2019,29883161.65
Romania,293399,2019,8646884.77
Romania,293499,2019,113584044.74
Romania,293590,2019,10922262.76
Romania,293719,2019,138134.15
Romania,300212,2019,41205525.38
Romania,300215,2019,508438996.12
Romania,300220,2019,54653323.47
Romania,300390,2019,6830938.66
Romania,300420,2019,85754415.91
Romania,300432,2019,85413188.4
Romania,300439,2019,113544957.9
Romania,300490,2019,2545120547.27
Romania,310210,2019,85948736.92
Romania,310420,2019,25963481.13
Romania,330210,2019,193330795.58
Romania,330300,2019,151434621.72
Romania,330499,2019,153791119.45
Romania,380893,2019,237829466.99
Romania,381800,2019,266664.87
Romania,382200,2019,126690190.27
Romania,382499,2019,125420021.8
Romania,382600,2019,140204418.04
Romania,390110,2019,110575758.58
Romania,390120,2019,147584983.74
Romania,390140,2019,25749193.32
Romania,390210,2019,104769011.39
Romania,390230,2019,115869653.1
Romania,390690,2019,58716755.83
Romania,390740,2019,65775437.19
Romania,390810,2019,126152090.54
Romania,391810,2019,21076012.84
Romania,391990,2019,79961003.9
Romania,392010,2019,92870195.18
Romania,392190,2019,123662332.03
Romania,392310,2019,73582072.73
Romania,392321,2019,74036928.47
Romania,392410,2019,46782612.55
Romania,392690,2019,911234692.39
Romania,400122,2019,127845244.31
Romania,401110,2019,390977312.85
Romania,401120,2019,155485071.52
Romania,401519,2019,17648599.37
Romania,401693,2019,162422600.56
Romania,401699,2019,151563469.28
Romania,420221,2019,21924916.05
Romania,420222,2019,34370111.56
Romania,420292,2019,71241877.35
Romania,440712,2019,42981701.3
Romania,470321,2019,32501683.58
Romania,470329,2019,51616736.85
Romania,490199,2019,35337956.56
Romania,520100,2019,314137.7
Romania,610910,2019,164258879.06
Romania,611020,2019,72226424.03
Romania,611030,2019,87225378.75
Romania,20130,2020,16389945.35
Romania,20230,2020,38995399.75
Romania,20329,2020,226453210.9
Romania,20714,2020,82844164.14
Romania,30214,2020,21254648.14
Romania,30617,2020,13401242.73
Romania,40690,2020,190095682.9
Romania,70200,2020,112710253.75
Romania,80390,2020,135068654.15
Romania,80610,2020,53421117.67
Romania,90111,2020,45532086.25
Romania,90121,2020,218747835.4
Romania,100199,2020,232243363.33
Romania,100590,2020,236785382.42
Romania,100630,2020,22706076.31
Romania,120190,2020,97173017.95
Romania,120510,2020,55526581.24
Romania,151190,2020,45905832.16
Romania,170114,2020,12172887.64
Romania,170490,2020,89005909.93
Romania,180100,2020,54297.79
Romania,180690,2020,174299040.75
Romania,190110,2020,32142680.46
Romania,190590,2020,235171268.45
Romania,210390,2020,82715233.31
Romania,210690,2020,345005997.32
Romania,220210,2020,91860884.37
Romania,220300,2020,48626906.66
Romania,220421,2020,43223334.86
Romania,220830,2020,49374869.02
Romania,230400,2020,207762996.83
Romania,230910,2020,235044052.55
Romania,230990,2020,136611241.72
Romania,240220,2020,108762567.26
Romania,260111,2020,215719017.99
Romania,260112,2020,25767272.24
Romania,260300,2020,17474.48
Romania,260600,2020,44319213.62
Romania,260800,2020,468.9
Romania,270112,2020,35571557.71
Romania,270119,2020,10699429.26
Romania,270210,2020,515605.89
Romania,270799,2020,15911174.16
Romania,270900,2020,2272505180.24
Romania,271012,2020,62213916.95
Romania,271019,2020,890935726.8
Romania,271020,2020,199436150.51
Romania,271112,2020,51552882.57
Romania,271113,2020,11029052.59
Romania,271121,2020,353723988.4
Romania,271320,2020,213716269.67
Romania,271600,2020,412913971.24
Romania,281820,2020,2253977.95
Romania,290243,2020,1134.21
Romania,290511,2020,45772493.64
Romania,293339,2020,29201018.89
Romania,293359,2020,31399503.67
Romania,293379,2020,37447693.4
Romania,293399,2020,110562471.67
Romania,293499,2020,138056696.22
Romania,293590,2020,9365938.28
Romania,293719,2020,293636.78
Romania,300212,2020,48183502.94
Romania,300214,2020,22985.6
Romania,300215,2020,635984898.3
Romania,300220,2020,94328226.75
Romania,300390,2020,6833594.69
Romania,300420,2020,82175330.04
Romania,300432,2020,88697450.13
Romania,300439,2020,122871204.92
Romania,300490,2020,2734006890.98
Romania,310210,2020,68733825.82
Romania,310420,2020,20569699.12
Romania,330210,2020,195818789.27
Romania,330300,2020,157946453.21
Romania,330499,2020,171193349.73
Romania,380893,2020,225024114.1
Romania,381800,2020,403006.44
Romania,382200,2020,231688527.64
Romania,382499,2020,116293988.21
Romania,382600,2020,155379600.33
Romania,390110,2020,95417358.39
Romania,390120,2020,145445075.7
Romania,390140,2020,23699032.76
Romania,390210,2020,103535190.59
Romania,390230,2020,99641396.09
Romania,390690,2020,54974409.6
Romania,390740,2020,58970836.6
Romania,390810,2020,110205885.61
Romania,391810,2020,25397806.86
Romania,391990,2020,78597370.44
Romania,392010,2020,99346807.75
Romania,392190,2020,124715591.46
Romania,392310,2020,80460903.18
Romania,392321,2020,66762412.3
Romania,392410,2020,44009124.48
Romania,392690,2020,857049864.57
Romania,400122,2020,107976803.79
Romania,401110,2020,348895326.02
Romania,401120,2020,147286585.27
Romania,401519,2020,51250523.09
Romania,401693,2020,151137879.95
Romania,401699,2020,135709615.52
Romania,420221,2020,21259488.64
Romania,420222,2020,28182813.58
Romania,420292,2020,65598813.74
Romania,440712,2020,35028761.3
Romania,470321,2020,20518888.59
Romania,470329,2020,49084660.54
Romania,490199,2020,35084499.49
Romania,520100,2020,1060072.37
Romania,610910,2020,165854946.41
Romania,611020,2020,81374014.88
Romania,611030,2020,81380514.04
Romania,20130,2021,21848351.6
Romania,20230,2021,52693715.4
Romania,20329,2021,220055132.55
Romania,20714,2021,100205095.84
Romania,30214,2021,34189422.21
Romania,30617,2021,19206257.81
Romania,40690,2021,221716133.62
Romania,70200,2021,134564061.54
Romania,80390,2021,151617918.69
Romania,80610,2021,65665712.28
Romania,90111,2021,52686633.61
Romania,90121,2021,250576560.11
Romania,100199,2021,235353853.12
Romania,100590,2021,223950507.53
Romania,100630,2021,23368364.1
Romania,120190,2021,94738381.79
Romania,120510,2021,100432300.73
Romania,151190,2021,68494707.69
Romania,170114,2021,65922064.41
Romania,170490,2021,118357981.75
Romania,180100,2021,65149.95
Romania,180690,2021,197656036.58
Romania,190110,2021,31729522.76
Romania,190590,2021,303172080.52
Romania,210390,2021,104406186.77
Romania,210690,2021,440223685.67
Romania,220210,2021,123635506.08
Romania,220300,2021,53893928.32
Romania,220421,2021,57670668.65
Romania,220830,2021,107957288.26
Romania,230400,2021,274278158.37
Romania,230910,2021,293264107.04
Romania,230990,2021,170453982.75
Romania,240220,2021,97215997.09
Romania,260111,2021,369130760.22
Romania,260112,2021,183563519.94
Romania,260300,2021,17235.9
Romania,260600,2021,68877371.34
Romania,260800,2021,77378.72
Romania,270112,2021,54790836.75
Romania,270119,2021,22317437.53
Romania,270210,2021,705200.32
Romania,270799,2021,11654890.01
Romania,270900,2021,3417853329.63
Romania,271012,2021,125563951.39
Romania,271019,2021,1823309010.06
Romania,271020,2021,256134625.3
Romania,271111,2021,195666.64
Romania,271112,2021,108519732.4
Romania,271113,2021,35264670.48
Romania,271121,2021,971949367.79
Romania,271320,2021,248006130.77
Romania,271600,2021,1153444561.36
Romania,281820,2021,1819248.68
Romania,290243,2021,943.85
Romania,290511,2021,92038866.36
Romania,293339,2021,19324610.16
Romania,293359,2021,103485606.26
Romania,293379,2021,39961626.86
Romania,293399,2021,113797511.96
Romania,293499,2021,266815245.14
Romania,293590,2021,10969994.33
Romania,293719,2021,295416.55
Romania,300212,2021,42802426.23
Romania,300214,2021,219567.92
Romania,300215,2021,731669780.54
Romania,300220,2021,371091573.93
Romania,300390,2021,11443464.51
Romania,300420,2021,95228144.05
Romania,300432,2021,100144293.2
Romania,300439,2021,144696646.01
Romania,300490,2021,2858979351.37
Romania,310210,2021,197185142.41
Romania,310420,2021,26548119.49
Romania,330210,2021,242531853.94
Romania,330300,2021,179660290.8
Romania,330499,2021,198200738.68
Romania,380893,2021,251752929.27
Romania,381800,2021,132406.66
Romania,382200,2021,272175537.3
Romania,382499,2021,147536171.55
Romania,382600,2021,304138242.26
Romania,390110,2021,177354716.54
Romania,390120,2021,212769497.78
Romania,390140,2021,38685656.39
Romania,390210,2021,183343517.94
Romania,390230,2021,142381746.55
Romania,390690,2021,73990537.96
Romania,390740,2021,83154965.81
Romania,390810,2021,172469836.25
Romania,391810,2021,31837402.77
Romania,391990,2021,107726086.09
Romania,392010,2021,150864560.65
Romania,392190,2021,178742743.61
Romania,392310,2021,106301230.21
Romania,392321,2021,85341889.81
Romania,392410,2021,49884993.19
Romania,392690,2021,1046513669.71
Romania,400122,2021,183447789.44
Romania,401110,2021,411868176.35
Romania,401120,2021,190883579.44
Romania,401519,2021,59710589.21
Romania,401693,2021,178621079.23
Romania,401699,2021,157775059.2
Romania,420221,2021,26750827.3
Romania,420222,2021,38430020.55
Romania,420292,2021,74291416.2
Romania,440712,2021,42114533.77
Romania,470321,2021,29877715.81
Romania,470329,2021,57208863.89
Romania,490199,2021,45345223.19
Romania,520100,2021,575881.53
Romania,610910,2021,219331926.56
Romania,611020,2021,109570497.97
Romania,611030,2021,96609180.82
Romania,20130,2022,25864943.44
Romania,20230,2022,65396490.05
Romania,20329,2022,254440642.56
Romania,20714,2022,110795475.32
Romania,30214,2022,40425045.02
Romania,30617,2022,25012324.88
Romania,40690,2022,242893175.6
Romania,70200,2022,135779550.01
Romania,80390,2022,138740161.52
Romania,80610,2022,64630675.81
Romania,90111,2022,74475791.2
Romania,90121,2022,271148572.21
Romania,100199,2022,303622004.42
Romania,100590,2022,365393313.48
Romania,100630,2022,41079953.59
Romania,120190,2022,180604160.56
Romania,120510,2022,174428629.34
Romania,151190,2022,93884608.01
Romania,170114,2022,115090382.98
Romania,170490,2022,123787778.21
Romania,180100,2022,93135.8
Romania,180690,2022,205688120.68
Romania,190110,2022,40208370.7
Romania,190590,2022,337849520.38
Romania,210390,2022,123865387.62
Romania,210690,2022,488817972.94
Romania,220210,2022,141283703.11
Romania,220300,2022,58681372.48
Romania,220421,2022,63713652.89
Romania,220830,2022,130759976.07
Romania,230400,2022,250743590.41
Romania,230910,2022,326379472.86
Romania,230990,2022,170219714.15
Romania,240220,2022,98102080.43
Romania,260111,2022,246403686.66
Romania,260112,2022,54215708.3
Romania,260300,2022,11483.93
Romania,260600,2022,14563323.32
Romania,260800,2022,86222.56
Romania,270112,2022,87228180.39
Romania,270119,2022,81463826.37
Romania,270210,2022,664761.76
Romania,270799,2022,42698399.37
Romania,270900,2022,5902836541.33
Romania,271012,2022,97427827.52
Romania,271019,2022,2744502448.05
Romania,271020,2022,181092411.35
Romania,271112,2022,117456903.96
Romania,271113,2022,18419443.53
Romania,271121,2022,3501466886.12
Romania,271320,2022,246595016.76
Romania,271600,2022,2612572312.31
Romania,281820,2022,17402577.19
Romania,290243,2022,3127.34
Romania,290511,2022,101494549.73
Romania,293339,2022,42646304.77
Romania,293359,2022,96776864.68
Romania,293379,2022,8800129.3
Romania,293399,2022,212092541.66
Romania,293499,2022,305974019.33
Romania,293590,2022,9735966.65
Romania,293719,2022,210439.57
Romania,300212,2022,60544956.99
Romania,300214,2022,41087.22
Romania,300215,2022,718646215.69
Romania,300241,2022,155171520.89
Romania,300390,2022,15542632.61
Romania,300420,2022,111305780.86
Romania,300432,2022,109743634.42
Romania,300439,2022,170375180.31
Romania,300490,2022,2954305443.48
Romania,310210,2022,559542128.84
Romania,310420,2022,5692044.96
Romania,330210,2022,233424601.76
Romania,330300,2022,179968013.62
Romania,330499,2022,210718123.52
Romania,380893,2022,295171103.48
Romania,381800,2022,186313.84
Romania,382219,2022,197531438.09
Romania,382499,2022,168350502.73
Romania,382600,2022,500176626.0
Romania,390110,2022,161699329.42
Romania,390120,2022,235796756.6
Romania,390140,2022,36675954.4
Romania,390210,2022,174374652.39
Romania,390230,2022,135262778.01
Romania,390690,2022,77178481.61
Romania,390740,2022,82943526.72
Romania,390810,2022,183441601.07
Romania,391810,2022,37607374.44
Romania,391990,2022,108399335.59
Romania,392010,2022,159535850.08
Romania,392190,2022,177322834.56
Romania,392310,2022,106553344.1
Romania,392321,2022,94868854.68
Romania,392410,2022,53316319.27
Romania,392690,2022,1036088600.46
Romania,400122,2022,206322256.23
Romania,401110,2022,481226233.9
Romania,401120,2022,211613316.52
Romania,401519,2022,26954411.62
Romania,401693,2022,164340739.19
Romania,401699,2022,152558467.97
Romania,420221,2022,26104369.07
Romania,420222,2022,38943599.67
Romania,420292,2022,91459749.03
Romania,440712,2022,41591602.94
Romania,470321,2022,47539091.43
Romania,470329,2022,73985489.74
Romania,490199,2022,48650556.71
Romania,520100,2022,398214.93
Romania,610910,2022,243193693.54
Romania,611020,2022,128855708.26
Romania,611030,2022,116712286.77
Romania,20130,2023,29092828.71
Romania,20230,2023,46900331.88
Romania,20329,2023,366268262.88
Romania,20714,2023,118553201.76
Romania,30214,2023,44641308.07
Romania,30617,2023,22619702.66
Romania,40690,2023,257659006.01
Romania,70200,2023,167811671.68
Romania,80390,2023,149469217.57
Romania,80610,2023,79029192.09
Romania,90111,2023,65762368.53
Romania,90121,2023,311534090.16
Romania,100199,2023,179364667.57
Romania,100590,2023,201242768.31
Romania,100630,2023,35782181.56
Romania,120190,2023,82051784.42
Romania,120510,2023,116682435.57
Romania,151190,2023,70799353.41
Romania,170114,2023,149686079.89
Romania,170490,2023,149355332.69
Romania,180100,2023,101320.98
Romania,180690,2023,250743281.54
Romania,190110,2023,38808900.1
Romania,190590,2023,404465994.57
Romania,210390,2023,140704904.86
Romania,210690,2023,528720665.62
Romania,220210,2023,191461230.53
Romania,220300,2023,55387073.09
Romania,220421,2023,74408181.11
Romania,220830,2023,139711281.89
Romania,230400,2023,274321888.27
Romania,230910,2023,385863747.41
Romania,230990,2023,183699006.76
Romania,240220,2023,110976521.74
Romania,260111,2023,88857226.77
Romania,260112,2023,27940937.02
Romania,260300,2023,5988.56
Romania,260600,2023,1461088.54
Romania,260800,2023,11732.38
Romania,270112,2023,23903310.17
Romania,270119,2023,32967343.62
Romania,270210,2023,646843.46
Romania,270799,2023,44131778.89
Romania,270900,2023,4464866219.13
Romania,271012,2023,116555404.61
Romania,271019,2023,2931576358.9
Romania,271020,2023,426994272.48
Romania,271112,2023,103290235.58
Romania,271113,2023,24565227.31
Romania,271121,2023,1212165871.49
Romania,271320,2023,308671247.42
Romania,271600,2023,1282488339.18
Romania,281820,2023,56450732.43
Romania,290243,2023,523.78
Romania,290511,2023,76582987.11
Romania,293339,2023,15694412.76
Romania,293359,2023,58260210.62
Romania,293379,2023,40200420.07
Romania,293399,2023,158041036.24
Romania,293499,2023,68414708.04
Romania,293590,2023,10123875.63
Romania,293719,2023,417859.43
Romania,300212,2023,56031349.97
Romania,300214,2023,107238.13
Romania,300215,2023,802747706.23
Romania,300241,2023,95957780.19
Romania,300390,2023,8539324.53
Romania,300420,2023,118255525.32
Romania,300432,2023,131200066.55
Romania,300439,2023,254908548.9
Romania,300490,2023,3479230525.05
Romania,310210,2023,366628394.06
Romania,310420,2023,8439586.64
Romania,330210,2023,268433634.42
Romania,330300,2023,204084790.66
Romania,330499,2023,244098272.22
Romania,380893,2023,224807337.35
Romania,381800,2023,68370.7
Romania,382219,2023,174738696.81
Romania,382499,2023,158216201.29
Romania,382600,2023,286392939.15
Romania,390110,2023,154342770.08
Romania,390120,2023,203234331.78
Romania,390140,2023,25853069.56
Romania,390210,2023,147261301.04
Romania,390230,2023,130586528.19
Romania,390690,2023,71524086.28
Romania,390740,2023,97326954.9
Romania,390810,2023,162366320.44
Romania,391810,2023,45159314.37
Romania,391990,2023,115795700.02
Romania,392010,2023,152065990.84
Romania,392190,2023,173794393.69
Romania,392310,2023,114519196.38
Romania,392321,2023,99082365.65
Romania,392410,2023,46816449.99
Romania,392690,2023,1138747207.87
Romania,400122,2023,131899151.12
Romania,401110,2023,548920524.2
Romania,401120,2023,207486581.25
Romania,401519,2023,16725056.92
Romania,401693,2023,187299748.17
Romania,401699,2023,173133757.38
Romania,420221,2023,30491915.53
Romania,420222,2023,44927991.56
Romania,420292,2023,103857757.56
Romania,440712,2023,29081568.27
Romania,470321,2023,37397498.09
Romania,470329,2023,68144162.93
Romania,490199,2023,43643552.34
Romania,520100,2023,598528.87
Romania,610910,2023,255611939.96
Romania,611020,2023,129467738.26
Romania,611030,2023,117052082.1
Romania,20130,2024,40461271.32
Romania,20230,2024,53469658.07
Romania,20329,2024,371810964.78
Romania,20714,2024,148520385.7
Romania,30214,2024,48882506.02
Romania,30617,2024,27362047.63
Romania,40690,2024,296624389.8
Romania,70200,2024,180293477.7
Romania,80390,2024,92346195.37
Romania,80610,2024,97221091.44
Romania,90111,2024,85225369.33
Romania,90121,2024,365551147.65
Romania,100199,2024,189149140.65
Romania,100590,2024,92510190.64
Romania,100630,2024,38279521.42
Romania,120190,2024,55150896.55
Romania,120510,2024,90908224.0
Romania,151190,2024,65493154.31
Romania,170114,2024,9093706.93
Romania,170490,2024,162274241.53
Romania,180100,2024,117365.98
Romania,180690,2024,283797967.28
Romania,190110,2024,56401271.5
Romania,190590,2024,436688574.2
Romania,210390,2024,157646055.54
Romania,210690,2024,580473272.55
Romania,220210,2024,153371375.37
Romania,220300,2024,51002069.83
Romania,220421,2024,72951817.41
Romania,220830,2024,148267983.2
Romania,230400,2024,279327421.76
Romania,230910,2024,394412854.64
Romania,230990,2024,202189221.43
Romania,240220,2024,125837048.45
Romania,260111,2024,56670492.23
Romania,260112,2024,19420458.89
Romania,260300,2024,9092.54
Romania,260600,2024,2157915.6
Romania,260800,2024,17211.21
Romania,270112,2024,19271440.0
Romania,270119,2024,24851997.14
Romania,270210,2024,787228.56
Romania,270799,2024,58738186.15
Romania,270900,2024,4972493450.11
Romania,271012,2024,130541083.5
Romania,271019,2024,2560006974.46
Romania,271020,2024,210181585.48
Romania,271112,2024,127748933.0
Romania,271113,2024,10398220.11
Romania,271121,2024,840179901.44
Romania,271320,2024,393542489.65
Romania,271600,2024,1642292748.47
Romania,281820,2024,59860895.9
Romania,290243,2024,266.42
Romania,290511,2024,73610928.83
Romania,293339,2024,15067377.0
Romania,293359,2024,17734692.36
Romania,293379,2024,41981590.36
Romania,293399,2024,396000267.98
Romania,293499,2024,199631561.63
Romania,293590,2024,14446419.64
Romania,293719,2024,260568.06
Romania,300212,2024,81019685.76
Romania,300214,2024,6288.24
Romania,300215,2024,1010694776.38
Romania,300241,2024,105968421.89
Romania,300390,2024,21198824.44
Romania,300420,2024,147815016.99
Romania,300432,2024,131532558.79
Romania,300439,2024,255960978.22
Romania,300490,2024,4249793349.72
Romania,310210,2024,248467263.48
Romania,310420,2024,17099150.49
Romania,330210,2024,276496507.82
Romania,330300,2024,233688985.41
Romania,330499,2024,277370124.02
Romania,380893,2024,184395509.04
Romania,381800,2024,109419.55
Romania,382219,2024,195705852.94
Romania,382499,2024,163306548.71
Romania,382600,2024,256418142.94
Romania,390110,2024,157679534.69
Romania,390120,2024,228048034.7
Romania,390140,2024,37033564.89
Romania,390210,2024,161511835.77
Romania,390230,2024,150021081.48
Romania,390690,2024,72967847.83
Romania,390740,2024,106010124.68
Romania,390810,2024,136711929.04
Romania,391810,2024,51626335.49
Romania,391990,2024,146803674.23
Romania,392010,2024,156986395.11
Romania,392190,2024,173460401.55
Romania,392310,2024,161813064.65
Romania,392321,2024,97862619.49
Romania,392410,2024,55740855.86
Romania,392690,2024,1163556676.23
Romania,400122,2024,175162904.61
Romania,401110,2024,622786244.3
Romania,401120,2024,205214986.2
Romania,401519,2024,16274198.71
Romania,401693,2024,196762682.85
Romania,401699,2024,178890914.6
Romania,420221,2024,35997660.4
Romania,420222,2024,51864240.52
Romania,420292,2024,113416586.92
Romania,440712,2024,27170142.49
Romania,470321,2024,44872013.2
Romania,470329,2024,94529369.35
Romania,490199,2024,43884944.62
Romania,520100,2024,379829.78
Romania,610910,2024,286805601.69
Romania,611020,2024,144974161.35
Romania,611030,2024,139100694.05
Romania,710812,2024,42164000.32
Romania,710813,2024,44406577.99
Romania,711319,2024,209117859.24
Russian Federation,20130,2019,135120413.31
Russian Federation,20230,2019,792545885.21
Russian Federation,20329,2019,217456644.46
Russian Federation,20714,2019,176673327.9
Russian Federation,30214,2019,136254935.35
Russian Federation,30617,2019,245974792.77
Russian Federation,40690,2019,884421611.42
Russian Federation,70200,2019,639038264.61
Russian Federation,80390,2019,1119909776.03
Russian Federation,80610,2019,325833355.39
Russian Federation,90111,2019,403990195.65
Russian Federation,90121,2019,223651571.02
Russian Federation,100199,2019,2353950.89
Russian Federation,100590,2019,5101434.86
Russian Federation,100630,2019,101315798.47
Russian Federation,120190,2019,788271660.6
Russian Federation,120510,2019,35338863.63
Russian Federation,151190,2019,663159043.53
Russian Federation,170114,2019,4768148.13
Russian Federation,170490,2019,183576177.01
Russian Federation,180100,2019,177141538.02
Russian Federation,180690,2019,310095452.57
Russian Federation,190110,2019,202887176.42
Russian Federation,190590,2019,246887770.66
Russian Federation,210390,2019,201581127.5
Russian Federation,210690,2019,653717795.99
Russian Federation,220210,2019,97289411.84
Russian Federation,220300,2019,323990164.38
Russian Federation,220421,2019,874218154.22
Russian Federation,220830,2019,394890691.52
Russian Federation,230400,2019,97535089.68
Russian Federation,230910,2019,350869795.13
Russian Federation,230990,2019,410876013.14
Russian Federation,240220,2019,46365376.08
Russian Federation,260111,2019,424371171.59
